Comment_Author,Comment_Text,Comment_Date,Like_Count
@_ultraviolence1503,好疯狂的卡司，城田优，藤冈靛，snoop dogg，竟然还有ado姐,2026-05-08T03:24:00Z,0
@謝志哲,給你錢趕快給我出,2026-05-07T05:53:09Z,2
@user-ie3lx7uv1q,"從預告內容我猜會是採隨遊戲進行跨越時代的方式遊玩，或是穿插不同時代背景來敘事…..也許是現在有點年紀了，看到角色在劇情中隨時代衰老自己也會覺得有點感傷啊😓

不過整體看來會是比以往更嚴肅硬核（惡搞元素降低？）的黑道主題遊戲吧。總之，願望清單加進去是一定要的啦😏",2026-05-07T02:41:30Z,3
@我是黎生,分支任務 及 小遊戲 會不會又來搞笑,2026-05-07T06:32:41Z,0
@nikii3107,2:49 确定大塚的脸模不是马东锡？🤣,2026-05-07T09:47:33Z,0
@travis1319,這系列買過幾款但都沒玩完，主要是感覺戰鬥系統動作有點僵硬，這代我挺想買的，希望新作能強化一下這點,2026-05-12T05:03:54Z,0
@iperic7710,"應該要有GTA 三級風格好,所有女角都可以玩埋既,另外人中9何時大有,我喜歡玩RPG多一點了.",2026-05-07T09:05:32Z,0
@禹-d5h,我覺得有可能是要講東城會和近江的起源,2026-05-07T02:33:44Z,7
@zuizzz,我想看這個上the first take,2026-05-13T07:11:16Z,0
@陳陳-v6e,可惜每次流行的時候..身邊的聲優都會有不知名的負面引響等等等😅..譬如之眼 中4等等,2026-05-07T23:04:56Z,0
@iannai1588,如果能超越人龍0就真的神了,2026-05-09T06:00:21Z,0
@李小達-c1x,嗯，，，，有點帥,2026-05-07T12:30:15Z,0
@TNaHrx,太扯啦snoop dogg！現身又獻聲！,2026-05-09T12:37:30Z,0
@musickorenpop,等下不要最後 桐生的孤兒院是因為他被東城會長放的,2026-05-11T09:00:06Z,0
@howantong843,比gta6更期待（真心話），不要讓我們失望啊,2026-05-07T02:41:19Z,1
@ocow43,給你錢快點出!!,2026-05-07T14:12:54Z,0
@luffy74123,"02:58 紅髮之女美音
03:02 赤犬臉模
02:48 黑鬍子配音員
我就看海軍三大將會不會同台演出",2026-05-09T13:16:46Z,0
@harrychan7608,想要NS2版😢,2026-05-07T19:08:54Z,1
@D門-Demon,Ado臉模應該是工作室自由發揮吧？,2026-05-07T04:26:10Z,11
@guiroliang3801,不是回合制就行,2026-05-07T03:02:06Z,2
@AstaIsAMonster,2:40SMH,2026-05-09T12:36:49Z,0
@zoneNic,Adoさん！,2026-05-07T06:43:25Z,2
@cdk99kimo,Ado繼木村之龍後再度獻唱,2026-05-08T02:30:33Z,0
@沈俊豪-z1l,男主的臉模好像北村一輝,2026-05-07T02:21:38Z,10
@fl6547,Take my money,2026-05-08T01:32:57Z,0
@匿名Y-r1m,2:57,2026-05-07T10:11:52Z,0
@JeffLin79,這首歌也太長，我已經聽幾個小時了,2026-05-08T04:10:08Z,1
@liljayrec6395,好啦！錢給你！趕快出！,2026-05-07T16:24:12Z,2
@slashieman6645,可惜沒有Switch 2版本,2026-05-11T14:18:29Z,1
@kuan1024,Yakuza X Red Dead Redemption?,2026-05-07T05:27:04Z,1
@路人甲-m2l,錢給你趕快出❤❤❤,2026-05-07T04:33:48Z,5
