Comment_Author,Comment_Text,Comment_Date,Like_Count
@kpoppharaoh7528,"They are all amazing singers on their own but they compliment each other soooo well. 
Each with a unique voice and charm that blends together to form Mamamoo. Just beautiful.",2026-06-06T06:49:24Z,28
@KayeHeijnen,my mamas welcome back!,2026-06-09T01:56:36Z,7
@nunojesus9196,"The Queens are back! Mamamoo brought us another beautiful music, that really relates to their journey as 4! Such a healing song!",2026-06-04T09:05:40Z,125
@jwenger9644,"Can't stop listening, my day starts and ends with 4 flowers",2026-06-07T08:03:17Z,61
@lsa2470,Today is a beautiful day. Queens are finally back,2026-06-04T22:21:45Z,52
@bcns02,this & Motto by ITZY are my favorite k-pop releases this year,2026-06-09T17:01:22Z,7
@michellpiala,"Came back from KbS live all I can say with no bias, our Queens are the epitome of music",2026-06-05T09:14:41Z,31
@unfiltereddebo8387,Idk if it's just bcs this is a recent release but 4 Flowers is competing for a top 10 position with some of my most favourite mmm songs ever 😭😭,2026-06-05T15:11:12Z,28
@WheeSaisMyEverything,MMM will forever be my obsession! This song is amazing!,2026-06-07T23:31:23Z,19
@Onlyystuffy,"I missed them so much , this feels like an afternoon dream . The nostalgia is killing me already",2026-06-07T21:13:29Z,13
@ddiddiddiriri,이게 마마무 완전체의 서막이면 좋겠어. 이 노래를 시작으로 다시 마마무가 더 잘 되면 좋겠어. 나의 유일했던 아이돌이니까 지금보다도 더 잘 되면 좋겠다. 응원해 맘무야!,2026-06-06T02:53:21Z,158
@강서준-i4e,진짜 기다리고 기다려준 우리에게 고맙다는 의미로 이렇게 너무 좋은 노래로 찾아와주니 너무 행복하다❤ 역시 믿듣맘무✨✨ 마마무 끝까지  언제나 영원히 놓지않을게🫶 흩어져도 뿌리는 하난걸🫶,2026-06-04T09:05:11Z,104
@muh.naimmukhtar1092,This is what u get when mature womans making music😊,2026-06-04T10:47:59Z,22
@nabilahossain4986,"""even scattered we share the same root"" 
Oh my mamamoo 🫂❤️",2026-06-09T04:06:26Z,4
@persephone7624,I stan these 4 Flowers since 2018 and never loved other groups since then. The four-year wait is so so so worth it. 🫶✨,2026-06-05T01:44:56Z,31
