Comment_Author,Comment_Text,Comment_Date,Like_Count
@nerochromatic,Karen spent all that time getting saved by Daredevil when she could have been saving him.,2026-06-04T11:56:19Z,41
@mogamimi921,"She Fought beautifully And also Took my Double Jump

Kratos:",2026-06-03T03:28:18Z,134
@TheSvchostexe,Devil May Cry 6: Laufey's Awakening,2026-06-04T18:19:59Z,128
@phil2024x,"Flowers, goofy animals, goofy enemies, what am I looking at?",2026-06-08T12:09:13Z,0
@Strix_999,"Mom of War
(Imagine they revealed it on mothers day)",2026-06-03T06:53:20Z,48
@Elitheguy12345,"As I clicked on the video I was literally thinking ""man it would be really funny if they gave her a double jump""",2026-06-03T02:48:54Z,28
@BroNah72,A cube are you kidding me 😭,2026-06-02T22:16:59Z,424
@udoom,amazing,2026-06-09T19:59:18Z,2
@AyaneOfDeath,5:50 if atreus is not eating his vegetables....,2026-06-02T22:24:14Z,117
@Zion229,I have a theory she will escape at the gate and then when Atreus is looking for more giants he comes across her,2026-06-02T22:18:54Z,489
@Randomly.assembled.molecules,So this is where air combos are,2026-06-03T07:16:54Z,56
@muddassirismail,"If this is Deborah Ann Woll voicing the character, then I am really excited for the game.",2026-06-07T17:56:32Z,2
@John_Doe87,"Kratos: ""She fought beautifully""

And she does!",2026-06-06T07:17:48Z,28
@captaincritter6173,Hughie went from a square to bein’ “The Cube”. 😂🤣,2026-06-02T22:25:05Z,239
@rianshmalik7678,"Karen: Did the Cube just talk?
Frank: Let me tell you something!",2026-06-02T23:27:17Z,159
@XAE.A12,This is taking me back to early ps4 era,2026-06-08T02:49:18Z,1
@brrober,The fact that both of these new god's are god's of war in their mythology is kinda funny to me,2026-06-03T05:28:04Z,183
@RekathonPrime,That went from feeling like Red Sonja to She-Ra real quick.,2026-06-02T23:05:44Z,177
@Anzerke,"Kratos: ""My wife was mortal.""

Faye: Does...all of this.

Kratos: ""Mortals can do that.""",2026-06-03T11:22:40Z,42
@ommarcg3917,Please tell me that the lovely creature that helped her at the beginning is still alive😣😣😣,2026-06-07T18:17:26Z,1
@TheAzurite,"""We have Heavenly Sword at home.""",2026-06-03T12:58:31Z,27
@sonushaikh6415,Kratos will tear this red guy,2026-06-03T02:48:22Z,122
@toshiamiyumi2604,I love how she looks like someone’s wife and mother 😭,2026-06-05T01:53:26Z,99
@mystory3293,I never thought I'd see Angron fight Kratos' wife lol,2026-06-09T23:14:29Z,1
@genesistabuena1563,That “Find your way home” gave me chills dude,2026-06-03T02:44:02Z,32
@shiroryuichi3762,4:21 JUMP💀,2026-06-02T22:20:01Z,267
@jessepaea7683,I can't take that cube seriously lol,2026-06-04T11:35:33Z,172
@max_mischief,Looks amazing!!!,2026-06-08T09:15:54Z,2
@haikovanderleeuw9945,"I'm really not sure how I feel about a literal Companion Cube though, it looks goofy AF.",2026-06-03T19:02:12Z,61
@GustavoMatos-e2r,"The one lady who could get away with saying ""You know who my husband is?""",2026-06-04T00:02:53Z,105
@Super.Spider.Bat.2833,This game is like the equivalent of the “Average Wolverine subplot” meme,2026-06-03T02:31:24Z,163
@K15k8,We are so back,2026-06-07T21:03:29Z,0
@giuseppelavagnino5670,Twitter is going to be a Warzone,2026-06-02T22:34:43Z,381
@gamingsaiyanPro,"6:12 Finally, Now I know where  Kratos gets the habit of treating  coffins ⚰️ as Treasure Chest LOL😂😂😆",2026-06-03T03:46:59Z,142
@davecullins1606,This implies she'll probably meet Baldur,2026-06-03T06:20:01Z,90
@TheThehwashere,"That sword has a dragon on the end of it. Hmmm what magical swords in history is linked to dragon? ""PENDRAGON"" its king Auther's Sword  and the Everywhen is a place where All magic lives...",2026-06-08T18:21:22Z,2
@tanishqsabharwal193,This is what karen page is doing instead of helping daredevil,2026-06-03T01:57:20Z,66
@yosh-005,So that's where Kratos's double jump comboes went.,2026-06-03T08:20:35Z,40
@azhele,"""Not your boss, Frank"" from Deborah Ann Woll made me giggle
Wonder if she insisted on the name",2026-06-04T10:40:56Z,28
@GaryVillella,this is so freaking awesome oh i am in love with this gameplay,2026-06-07T17:59:33Z,1
@zachary4268,If this is the afterlife of the gods then there is a strong possibility we’ll see some of the Greek gods return,2026-06-02T22:17:31Z,577
@ogsafarr,"Out of all the designs they could've come up with, they literally chose a cube",2026-06-03T22:23:57Z,86
@VictorIV0310,"BEFORE TIME BEGAN, THERE WAS…

THE CUBE",2026-06-02T22:20:19Z,214
@Lightwind6,"Purple on logo, purple on cover art, too much purple in game is always a sign- and signal!  ",2026-06-09T09:48:25Z,3
@GTTB-227,"Begtse, the lord of war from Tibetan and Mongolian Buddhism, and Sekhmet the sun goddess of war from ancient Egypt.
Is this game going to explore the many gods and goddesses of war all over the world? Well hey, not the direction I expected, I thought we'll be talking about when Faye's alive, but I'm in.",2026-06-02T23:34:27Z,137
@IshigamiNoah,22:30 CORYYY,2026-06-02T22:40:15Z,510
@shakazoulu1135,Close friends call her Faye,2026-06-04T07:44:48Z,61
@Bewcannonz,This looks phenomenal,2026-06-10T02:05:52Z,2
@AltamasWork,She really fight beautifully.,2026-06-04T00:29:30Z,41
@BigFrigginDyl,Too bad they couldn't get Ice Cube to voice the cube.,2026-06-05T15:22:25Z,105
@mekhibrandy200,KAREN?! HUGHIE?!!!,2026-06-02T22:56:16Z,306
@ByhnisukaTV,"""Morty, we're going to Bendigo to get me Cube!""",2026-06-07T16:17:43Z,0
@Rushadown,"This is basically ""Alice In Wonderland"".",2026-06-03T21:28:30Z,107
@TheFoolDK,"So this is the women who went toe to toe against thor and kratos

P.S: this reminds of the place Loki went after getting pruned by the tva, The Void.",2026-06-03T05:43:40Z,110
@alejandrocanadas3805,Daredevil left and she became a warrior in the nordic mythology... Peak character development,2026-06-03T19:08:28Z,85
@Scorpio-MG,Press R2 Simulator,2026-06-09T18:46:35Z,3
@ObviousTrollFrom2007,Oooooh I can hear David Jaffe freaking out now,2026-06-02T22:16:22Z,583
@loschenes5357,If kratos knew what lufay is going through in the after life,2026-06-03T15:54:46Z,47
@frootiusoro4890,It’s what Clara would’ve wanted.,2026-06-02T22:28:14Z,262
@boingham9853,Yooooooooo......cant wait😢😢😢😢,2026-06-08T12:39:40Z,1
@EntyEntertainer,""" I don't give up "" - Laufey",2026-06-03T00:32:05Z,97
@TERVELY,GOW's Egypte introduction 💣💥,2026-06-04T17:53:03Z,57
@tshidiso_mooi,"Who remembers ""Chains of Olympus""?",2026-06-04T10:52:08Z,107
@tokusaturider2559,"So…that sword is Excalibur, right?",2026-06-08T12:18:05Z,1
@KamiTenchi,She's wielding King Arthur's sword.,2026-06-03T00:16:14Z,213
@Someoneoutthere395,How many well designed thoughtful character ideas got thrown out in favor of a CUBE... what are they smoking at the studio,2026-06-04T04:29:36Z,68
@rianshmalik7678,Came a long way from being a receptionist at a law firm,2026-06-02T23:03:12Z,60
@shadowwhite1335,"voilà un jeu auquel je jouerais avec plaisir, merci à vous d'être aussi créatif. 🤩",2026-06-08T09:14:46Z,0
@billyjunior8911,Genuinely I can see why Kratos fell in love with her,2026-06-03T11:23:33Z,87
@Christian_Sims,"Kratos was absolutely right, Faye does fight beautifully",2026-06-03T02:18:47Z,91
@MirrorDepth,"17:41 when he said ""line needed"" I felt it in my bones, absolute chills.",2026-06-03T19:01:46Z,198
@fouronefourgmoney9283,The sword using the ribbons as a wip was 🔥  🔥 🔥,2026-06-10T00:55:18Z,0
@MrSandy28,"yes, i too watched the final finisher multiple times",2026-06-04T17:24:00Z,110
@Flames_In,Return of the double jump at last!!,2026-06-02T22:32:44Z,372
@SubZed,"Megatron: ""GIVE ME THE CUBE BOI!!!!!!!!!!!!!!!""",2026-06-02T22:36:15Z,98
@kevinoliver4142,So we’re getting Tibetan and Egyptian gods now.,2026-06-07T21:40:33Z,1
@TerrionCarter,Athena is pulling the strings. I'm calling it.,2026-06-02T23:18:12Z,69
@LR-420,15:30 The boys season 5 was so bad it turned Huey into a cube 💀,2026-06-03T03:57:29Z,29
@Sid-uc5ms,Looks like jumping is back on the menu boyz.,2026-06-02T23:14:31Z,168
@ThatGTAVIGuy,Thank you santa Monica,2026-06-08T17:46:47Z,0
@powerbeard5653,"""did that cube just talk!?""",2026-06-02T22:18:45Z,198
@FierceStickman,19:14 feeling jealous that Kratos couldn't have this typa stunts,2026-06-03T14:38:04Z,43
@uncannyhaunt,21:57 my mind and soul ascend every time I hear this part of the theme,2026-06-05T04:54:11Z,51
@Geodendronitrian,This game looks great!!!!!!!,2026-06-08T19:31:57Z,3
@FlameEmperorKam,This attracted two extra fandoms,2026-06-03T00:37:30Z,31
@junkyardcrow1748,"Finally, a game with Mom air-combos",2026-06-03T09:17:09Z,61
@NomanJohan,The devs/3D designers didn't delete the default cube,2026-06-02T23:34:23Z,101
@Brubarov,The Jelly Cube though,2026-06-07T19:19:37Z,2
@tomatosoup1304,"Her combat is gorgeous, I can't wait",2026-06-06T09:07:11Z,55
@Shoryuken_Am,Faye is JUMPING! - air combos are sensational,2026-06-05T11:01:47Z,27
@ripdoses,Her leg kicks are crazy😯,2026-06-03T16:11:49Z,95
@caseco4979,6:32 very convenient way to hide the impossibility of putting that armor on by herself 😂,2026-06-10T01:47:00Z,2
@ytr1973,She is like young kratos double jump and attacking in air,2026-06-03T05:18:31Z,87
@LowkeyRuben,18:14 I HAVE THE POWER,2026-06-02T22:37:20Z,173
@Manjawline,Starting to think this could be the gameplay mechanics they're implementing into the Greek trilogy remakes,2026-06-02T22:17:04Z,117
@aaraizm,comments filled with bots,2026-06-08T15:20:32Z,8
@mr.shadwgamer4304,"It's Rimuru As Cube ,He can literally solos the Afterlife but he chose to guide Her🗿",2026-06-04T02:44:13Z,172
@RandKproductions235,The moment she woke up I recognized Karen Page. Kinda uncanny how much accurate they made her face. It looks like Deborah ann wolf's face put on someone else,2026-06-03T01:55:23Z,44
@thegr8ovechkin278,"All the fans: we want kratos fighting the egyptian gods!
Devs : best I can do is a cube….",2026-06-05T09:35:08Z,124
@losyash5054,rip kratos,2026-06-08T16:09:28Z,3
@foreverhose678,"7:09 : Calling all auto bots ,the cube has been found",2026-06-02T22:26:41Z,288
@roderickknoppert9267,This heavenly swords sequal looks great👌🏻,2026-06-04T09:18:13Z,94
@SuperPlayerBros1,"1:08 “Find your way home, you are free” 
Thats all I needed to hear, Let’s gooooo!",2026-06-03T14:15:14Z,129
@SotoKemiri,finally a santa monica’s thing that can jump,2026-06-08T12:22:00Z,0
@WildFireGaming7,"Before time began... there was, the cube",2026-06-02T22:17:54Z,187
@snikrill,the cube....,2026-06-02T22:16:50Z,123
@vigneshvampire,Mom of War...,2026-06-03T03:26:37Z,76
@RMRecruiting00,She hit that npc with the Dr. Strange. Now I see how she was able to fight Thor. Very excited for this.,2026-06-10T01:40:17Z,1
@Aaraijin,"Since this is the afterlife of the gods, there could be a solid chance we could see gods from the Greek pantheon, considering Mongolian gods are also present",2026-06-02T22:35:20Z,122
@redzoro92,Now imagine if we got Wonder Woman game like this. It'd be quite revolutionary for the Wonder Woman series as a whole.,2026-06-03T01:18:10Z,136
@DoomSolGuy095,Its even crazy hughie is the cube from the boys 😂😂😂,2026-06-02T22:46:23Z,25
@zonitoni4453,"Jack Quaid went from The Boys, to the Cube.",2026-06-08T20:28:19Z,0
@lluvalle,19:46 Sigrun would be so proud of that drag through the mud,2026-06-02T23:13:14Z,318
@BaneAfik,The aerial combat is back!,2026-06-02T22:36:50Z,55
@conmanreloaded4249,Before time began there was…. *THE CUBE*,2026-06-02T22:25:44Z,68
@jackfletch2001,"""Find (Fight) your way home...""",2026-06-08T03:25:32Z,2
@PREMIUMD0UGH,Wait till Kratos hears about this...,2026-06-02T22:53:09Z,34
@lukasarnost2348,The cube 😭😭😭,2026-06-02T22:21:59Z,107
@shaydapro5260,OI HUGHIEEEEE,2026-06-02T22:15:58Z,230
@maxpayne1.3.1.2,Those who find this amazing have probably never played Devil May Cry 5?,2026-06-08T22:09:21Z,2
@CaliburXL99,"Now I know why there was PS5s at the end of The Boys finale.

Clever marketing.",2026-06-02T22:18:18Z,126
@lohitsai12,15:02 Oi Hughie is that you?,2026-06-03T05:32:55Z,106
@doomguy932,If Zeus appears in this afterlife of the Gods: Zeus. ZEUS!!!,2026-06-03T07:04:53Z,28
@medraen,ANOTHER ONE FOR THE CONCORDIA PROPHECY,2026-06-07T21:57:42Z,2
@scarecrown7s,"""R2"" button is sure used a lot",2026-06-02T22:28:29Z,27
@sao_timothy,"Oi, Hughie 14:10",2026-06-03T02:14:58Z,30
@rahmattullah3293,"kratos : find you way out
faye : but you already came out
kratos : .....",2026-06-03T02:13:04Z,73
@michelmartins993,"213,000 dislikes, bro, it's insane that they're continuing with this.",2026-06-08T21:57:07Z,9
@muhammadaamir9661,"18:21 Astral projection, like Dr Strange was pretty sick",2026-06-03T00:16:49Z,208
@CyberWiz91,13:33 Got locked up like Zazu.,2026-06-03T00:59:28Z,27
@AllvesGames,16:34 this soundtrack...,2026-06-02T22:19:10Z,31
@kuldeepshekhawat6946,bro this gave me mad goosebumps,2026-06-08T10:05:52Z,0
@alinn.4341,Do these devs even try....? what's next Aunt of War? Granpa of War? just get a new francize out and stop milking this for the gullible people.,2026-06-09T09:26:44Z,9
@JayTizzle.,I mean I’m excited dont get me wrong. But when are we getting GOW America where Kratos takes on the American Pantheon,2026-06-09T20:13:27Z,2
@Only_Prismax89,This game will be the absolute peak,2026-06-08T19:09:18Z,8
@Badmancixx,The armor she collected from the rotten corpse is supposed to smell very bad,2026-06-08T00:24:40Z,1
@HazbinHotel2019,This looks GORGEOUS,2026-06-10T00:00:56Z,1
@dev4r1xzxc79,"The combat system in GoW Laufey is similar to the one in the Greek saga, where Laufey simply jumps across the battlefield, performs double jumps, and rolls.
I am eagerly awaiting its release.",2026-06-08T12:08:02Z,0
@Clippedbyduelverse,I only want to know when it's coming to PC so I can pre order,2026-06-08T23:25:31Z,2
@MrColinlandells,If this takes place in the afterlife I guarantee Brok will be in this game.,2026-06-09T18:59:24Z,1
@Akkadbakkad1,Man.. i wanna play this so bad... Pls release soon,2026-06-09T20:48:22Z,12
@davideromano2602,"2019-2026: oi Hughie 
2027:oi cube",2026-06-07T21:52:56Z,0
@shashi08,I hope they this franchise goes on forever even if nothing makes any sense,2026-06-09T13:14:46Z,0
@saka3883,Can’t wait.,2026-06-08T14:15:51Z,0
@PanzerLover4444,They are about to find out the pain of Assassin’s creed fans 😂😂😂,2026-06-09T20:16:48Z,1
@dehemhhgrdese3517,Mom of war,2026-06-09T20:04:02Z,5
@RubyDoobieScoo,Is she fighting a hologram?,2026-06-07T22:21:06Z,6
@lmacl,Hughie turns into a cube The Boys season finale,2026-06-08T01:30:57Z,1
@Jradr34,"Wow, this looks awesome!",2026-06-07T21:40:27Z,0
@combopanda9067,Frank the cube cutely wadaling over to him watching,2026-06-07T16:21:41Z,0
@WernerSNazon,It already looks like game of the year to me wow,2026-06-09T23:13:00Z,1
@ergienuggs,414k to 217k like to dislike ratio btw,2026-06-09T16:27:14Z,6
@HaniHani-b7t,Only on woman station 5 !!,2026-06-09T09:22:59Z,12
@doubled1094,"There's just something about a malevolent, demonic entity getting decked by a cube named Frank that just sends me everytime😂",2026-06-08T07:29:48Z,0
@algohe74,"Say whatever you want about this game. I want to see two things, the return of Thor as a playable character and the return of Greek gods and weapons.",2026-06-09T16:21:58Z,2
@FreakyRB-hamborgor,THIS IS FKN PEAK I CANT WAITTTTT,2026-06-08T05:14:21Z,5
@FauvistDirectory,I know every laufey fan would play this game with their Laufey albums on the ready,2026-06-07T18:29:48Z,0
@Fictvision7,Rest in peace to her ops,2026-06-08T09:16:54Z,1
@thabangmoswetsi,"Bro the pyshics team cooked, geezz",2026-06-08T12:34:00Z,0
@Traxxmod,Lemme guess she's going to be stronger than Kratos himself.,2026-06-07T23:50:10Z,10
@Triwjhd,So that’s where my Nintendo Game Cube went.,2026-06-08T18:01:43Z,0
@Ventiezy,I hope we meet the Greek pantheon and the Norse pantheon in this game.,2026-06-10T03:12:31Z,1
@davediver8698,"I'm the biggest fan out there since the og Gow on ps2....only reason why I always own a ps
This is gonna be epic!
Sorry haters",2026-06-09T23:44:33Z,1
@Lex_Wind,This looks incredible,2026-06-08T19:37:59Z,1
@josephboland4907,This game is so unbelievably cold oh my lord ,2026-06-08T19:02:33Z,0
@syafaanimation,So... Rest in peace is mean... Start to fight to begin,2026-06-09T04:05:43Z,1
@viIIaneIIe,Oh we are so back,2026-06-10T03:00:27Z,0
@Tech-Endeavour,INCREDIBLE 🔥,2026-06-08T00:53:07Z,1
@choochmcdoobey3380,"Sony should keep the main thing, the main thing.",2026-06-08T06:12:13Z,3
@kristoffpotter,Cory looks high AF,2026-06-08T14:09:24Z,2
@GeneralEgregious,"Setting: High fantasy, realm of gods, impossible movement.
Name: Frank spelled (Phranque)
Looks like Sony really put their best minds to work",2026-06-09T14:59:06Z,1
@singod2011,Her eyes are so puffy. Seems the after life is ruff.,2026-06-10T02:20:48Z,2
@sheronimakaroni3426,"IT LOOK FIREEEE
IMAGINE NEXT GOW WHEN LAUFEY WILL COMEBACK",2026-06-07T17:16:30Z,0
@jaynirvana6327,Here we go boys time for another game cracking,2026-06-07T16:05:12Z,0
@ahksik,that outro was tough,2026-06-09T18:12:19Z,0
@nolamadex3,Just as ruthless as kratos I’m so hyped for this game,2026-06-08T14:16:08Z,0
@IchiroSchiffer,what's up with blender's default cube?,2026-06-09T07:38:04Z,4
@high-lightsgamingtv6015,The game looks phenomenal,2026-06-09T10:21:09Z,1
@Thrillkillz,I’m all for this🙌,2026-06-09T11:20:31Z,0
@JayTizzle.,2:25 Laufey enters the GoW series through the PS2 loading screen.,2026-06-09T20:15:36Z,1
@jorgeurielm.r1010,🔥,2026-06-08T02:33:20Z,5
@alevoxi,"400K likes VS 200K dislikes atm. I don't know about this game thb, not criticizing the choice of exploring Laufey's life but why not make it a DLC of the main games ? Generally speaking, I dont think we have enough reason to ""care"" about Laufey, most of us would rather have the next real game than this",2026-06-10T03:51:37Z,2
@inaki1623,I need to play that game 😮,2026-06-07T21:07:58Z,1
@rrrosiequeen,i want to see the battle between sehkmet and laufey!!!!,2026-06-08T05:03:39Z,1
@vighnesharolkar7536,Just as furious and angry as her husband,2026-06-08T08:53:12Z,1
@Oxirey,She's literally A nophono character.,2026-06-09T01:12:17Z,2
@dancho9002,Hughie can see actual Scorched Earth now,2026-06-07T21:56:35Z,0
@SolidMoses,I don't understand...How can someone who actually loves games as a medium not like this one. It's beyond me.,2026-06-07T22:01:02Z,19
@MichaelsPrivateSide,The combat in this game looks freaking next level,2026-06-09T01:13:10Z,0
@Jusdahomie,wow this looks sick,2026-06-09T16:57:43Z,1
@FP_de_VG,"Porra a sony ta ficando maluca ,se não bastasse rescucitar a difunta ainda botam esse cubo ridiculo .",2026-06-08T02:18:25Z,5
@pncabhisek7949,Epic,2026-06-09T18:40:32Z,2
@voidscape112,The unshowered mad ash about ts,2026-06-09T00:53:31Z,4
@OcelotBytes,Dude im crying at 8:18 what did they do to her 😭,2026-06-07T17:53:30Z,3
@PouItup,This ribbon cube lor is gonna go dummy crazy,2026-06-08T08:37:29Z,0
@r3dv3lvet22,FINALLY! Heavenly Sword 2! 🎉😊,2026-06-08T06:55:46Z,1
@fascinateandilluminate,It's funny watching what Phranque is doing on the battlefield with his cheap shots 😂.,2026-06-10T04:08:12Z,1
@DiomedesDominguez,"Just like since GOW3, I can't wait to play it on YouTube.",2026-06-08T01:34:21Z,0
@cSTEPHEN855,This looks awesome,2026-06-09T04:18:57Z,1
@dlo93,I was hoping for a prequel of her and how she ends up fighting thor,2026-06-08T00:24:47Z,1
@buzzybuzzbuzz760,I'm here for Jack Cubeaid.,2026-06-08T01:50:13Z,1
@EddieLamMusic,"""Did I mention her best friend is a talking cube??""",2026-06-09T23:03:49Z,0
@unknownghost8703,This game’s gonna be different…🔥,2026-06-07T22:31:18Z,5
@ATR-89,Kratos knew something,2026-06-08T19:26:09Z,0
@michaelbd3,Need the old play style like ps2 GOW,2026-06-08T03:08:09Z,6
@jackiemonroe8300,"what a crossover, karen paige and superman? that is diabolical!",2026-06-10T03:03:09Z,1
@yazeedgamer5296,"Looks kinda cool, hate the cube and the dialogue.",2026-06-09T17:56:54Z,3
@mildvamp,Shawty can’t even rest in peace 💀,2026-06-07T19:34:12Z,0
@bingoboppins9875,Millions of dollars were spent on making this.,2026-06-10T01:38:26Z,2
@LinKueiDragon,The fact the 6 7 joke with 6.7 million views isn't bad enough,2026-06-08T14:25:22Z,1
@Rico0333,I want to pet the kitty,2026-06-09T03:58:54Z,1
@snoish,This series is suffering from 'too many sidekicks/added characters' syndrome,2026-06-08T19:09:58Z,1
@un4given2006,Cool mythological name: FRANK! 🎉🎉🎉,2026-06-07T19:36:53Z,1
@nelo-_-,The skyscraper’s causing vertigo🎶,2026-06-09T06:40:27Z,0
@RicardoNoel84,Karen Page from Daredevil!,2026-06-07T18:52:16Z,8
@albertwesker8737,That Big guy is easy target for Kratos,2026-06-08T11:47:13Z,3
@IhabE-e4e,Rip you are free now😂,2026-06-09T22:03:58Z,1
@joseencarnacion3215,Yes I would like a cheese burger no cheese no burger.,2026-06-09T22:54:54Z,1
@crystalsky6417,Pls BRING FAYE BACK TO LIFE!!!!,2026-06-09T18:46:43Z,1
@AlmightyCan,What in the millennial writing is that cube.,2026-06-09T15:03:19Z,5
@Loganthirtyateher,oh this is fire 🔥🔥🔥,2026-06-08T12:42:23Z,0
@BongManCSGO,"Sony - ""Boy"" ""Cube""

Nintendo - Gameboy Gamecube",2026-06-07T17:58:02Z,1
@hailthelord2264,Heavenly Sword remake lets gooooooooooo!!!,2026-06-08T23:16:13Z,1
@shantanuarkhel7298,"2018: boy 
2026: hello karen",2026-06-07T16:26:24Z,1
@thecoiler1,Kratos is doing side missions and whatnot while Faye is fighting for her afterlife,2026-06-09T18:08:20Z,0
@邱巍巍,游戏看起来很有趣，只可惜我是一个政治不正确的玩家。最终还是跟《地平线：西之绝境》一样变成一款因为续作角色不好看而被我pass掉的游戏。这个世界应该更加包容，这点我承认，但是这不意味着游戏主角必须是黑人，必须是同性恋，必须是性转的，必须是中下颜值的女人...日常生活已经有一堆糟心事需要我去考虑，玩游戏我只是想纯粹的放松，去看一些现实生活看不到的美好的事物。我不理解如果游戏厂商的初衷是希望大家包容度提高，而不是强迫，为什么不能出一些收费的角色美化dlc给我们这些低俗的玩家。因为上完一天班回到家进入游戏接受DEI教育显然不是我的义务。希望民间高手早点出一款人物替代mod吧，到时候再入手体验一下这款游戏。,2026-06-09T09:27:26Z,4
@barr1648,Hughie after The Boys disbanded becoming The cube 😂,2026-06-08T08:41:47Z,0
@LuminousVoid88,She truly is the wife of Kratos,2026-06-08T09:14:33Z,0
@VikingIAintThem-Music,Loving the graphics 💯💯💯💯🔥🔥🔥,2026-06-08T17:46:17Z,0
@daltonakiraR4E,Wow😳🔥🔥🔥🔥🔥beautiful,2026-06-09T11:11:47Z,1
@ganktank6990,hughie doin sidequests,2026-06-08T15:30:07Z,0
@SVKZeke,"Words like OK, or Come on! are general part of vocabulary of those ""times"" ...?",2026-06-08T09:24:11Z,2
@mavladiiii,Hello Karen… it’s nice to see you again,2026-06-07T21:25:57Z,0
@combopanda9067,Frank the cube cutely wadaling over to him watching.,2026-06-07T16:21:57Z,0
@ijk7Seven,"Insta-adding it to my Steam wishlist....
Oh wait 😢",2026-06-08T23:32:59Z,0
@odessasteppes7490,"After seeing the combat, this is definitely going on my wishlist…And it’ll be an on-release buy as long as the llm slop stays out of its production.",2026-06-07T16:20:23Z,0
@JayOhBreezy,I’ve taken mushrooms once. I may take them again when I play this game. Can’t wait for it either way.,2026-06-09T05:00:51Z,0
@sdrawk3611,Looks awesome,2026-06-08T14:15:33Z,0
@mutantGusi,THIS IS SO PEAK,2026-06-10T00:48:24Z,0
@trenthagen2252,Flower enemies sound like clickers 😱,2026-06-09T11:14:09Z,0
@brandoncereceda6889,Goosebumps,2026-06-09T23:06:26Z,0
@dedprice3142,"I swear its always like this.
Game/movie/book breaks records, makes head way, has everyones attention.

Devs/directors/writers: what do we do now?
Devs/directors/writers: Female Lead.

nevermind that they literally never just continue the thing that gained so much attention.",2026-06-08T01:30:35Z,12
@genzo_-sensei5719,I'm gonna take alllll my time.,2026-06-09T11:13:10Z,0
@soigń3,Did anyone ask for this?,2026-06-07T20:24:56Z,7
